"Set","Song","Date"
"Set 2","Weekapaug Groove",1990-04-04
"Set 2","Esther",1990-04-04
"Set 2","Uncle Pen",1990-04-04
"Set 2","The Sloth",1990-04-04
"Set 2","The Lizards",1990-04-04
"Set 2","I Didn't Know",1990-04-04
"Set 2","Good Times Bad Times",1990-04-04
"Encore","Contact",1990-04-04
"Encore","Highway to Hell",1990-04-04
"Set 1","Possum",1990-04-05
"Set 1","Ya Mar",1990-04-05
"Set 1","David Bowie",1990-04-05
"Set 1","Carolina",1990-04-05
"Set 1","The Oh Kee Pa Ceremony",1990-04-05
"Set 1","Suzy Greenberg",1990-04-05
"Set 1","You Enjoy Myself",1990-04-05
"Set 1","The Lizards",1990-04-05
"Set 1","Fire",1990-04-05
"Set 2","Reba",1990-04-05
"Set 2","Uncle Pen",1990-04-05
"Set 2","Jesus Just Left Chicago",1990-04-05
"Set 2","AC/DC Bag",1990-04-05
"Set 2","Donna Lee",1990-04-05
"Set 2","Tweezer",1990-04-05
"Set 2","Fee",1990-04-05
"Set 2","Cavern",1990-04-05
"Set 2","Mike's Song",1990-04-05
"Set 2","I Am Hydrogen",1990-04-05
"Set 2","Weekapaug Groove",1990-04-05
"Set 2","If I Only Had a Brain",1990-04-05
"Set 2","Contact",1990-04-05
"Encore","Golgi Apparatus",1990-04-05
"Set 1","Cavern",1990-04-06
"Set 1","You Enjoy Myself",1990-04-06
"Set 1","Uncle Pen",1990-04-06
"Set 1","Rhombus Narration",1990-04-06
"Set 1","Divided Sky",1990-04-06
"Set 1","Ya Mar",1990-04-06
"Set 1","Dinner and a Movie",1990-04-06
"Set 1","Bouncing Around the Room",1990-04-06
"Set 1","The Oh Kee Pa Ceremony",1990-04-06
"Set 1","Suzy Greenberg",1990-04-06
"Set 1","Run Like an Antelope",1990-04-06
"Set 2","Carolina",1990-04-06
"Set 2","La Grange",1990-04-06
"Set 2","Esther",1990-04-06
"Set 2","The Sloth",1990-04-06
"Set 2","Harry Hood",1990-04-06
"Set 2","Caravan",1990-04-06
"Set 2","Reba",1990-04-06
"Set 2","I Didn't Know",1990-04-06
"Set 2","Alumni Blues",1990-04-06
"Set 2","Letter to Jimmy Page",1990-04-06
"Set 2","Alumni Blues",1990-04-06
"Set 2","Good Times Bad Times",1990-04-06
"Encore","Jesus Just Left Chicago",1990-04-06
"Encore","Highway to Hell",1990-04-06
"Set 1","David Bowie",1990-04-07
"Set 1","My Sweet One",1990-04-07
"Set 1","The Oh Kee Pa Ceremony",1990-04-07
"Set 1","AC/DC Bag",1990-04-07
"Set 1","The Squirming Coil",1990-04-07
"Set 1","The Lizards",1990-04-07
"Set 1","Walk Away",1990-04-07
"Set 1","Bathtub Gin",1990-04-07
"Set 1","Possum",1990-04-07
"Set 1","Tweezer",1990-04-07
"Set 1","Mike's Song",1990-04-07
"Set 1","I Am Hydrogen",1990-04-07
"Set 1","Weekapaug Groove",1990-04-07
"Set 2","Golgi Apparatus",1990-04-07
"Set 2","Colonel Forbin's Ascent",1990-04-07
"Set 2","Fly Famous Mockingbird",1990-04-07
"Set 2","Funky Bitch",1990-04-07
"Set 2","Take the 'A' Train",1990-04-07
"Set 2","Bold As Love",1990-04-07
"Set 2","Fee",1990-04-07
"Set 2","Runaway Jim",1990-04-07
"Set 2","Foam",1990-04-07
"Set 2","You Enjoy Myself",1990-04-07
"Set 2","Bike",1990-04-07
"Set 2","Harpua",1990-04-07
"Encore","Big Black Furry Creature from Mars",1990-04-07
"Encore","Contact",1990-04-07
"Set 1","Divided Sky",1990-04-08
"Set 1","Funky Bitch",1990-04-08
"Set 1","You Enjoy Myself",1990-04-08
"Set 1","If I Only Had a Brain",1990-04-08
"Set 1","The Oh Kee Pa Ceremony",1990-04-08
"Set 1","Suzy Greenberg",1990-04-08
"Set 1","Uncle Pen",1990-04-08
"Set 1","Possum",1990-04-08
"Set 2","Golgi Apparatus",1990-04-08
"Set 2","Walk Away",1990-04-08
"Set 2","The Lizards",1990-04-08
"Set 2","Slave to the Traffic Light",1990-04-08
"Set 2","Mike's Song",1990-04-08
"Set 2","I Am Hydrogen",1990-04-08
"Set 2","Weekapaug Groove",1990-04-08
"Set 2","Fee",1990-04-08
"Set 2","My Sweet One",1990-04-08
"Set 2","Run Like an Antelope",1990-04-08
"Encore","Carolina",1990-04-08
"Encore","Fire",1990-04-08
"Set 1","Reba",1990-04-09
"Set 1","Cavern",1990-04-09
"Set 1","The Oh Kee Pa Ceremony",1990-04-09
"Set 1","AC/DC Bag",1990-04-09
"Set 1","Caravan",1990-04-09
"Set 1","Rocky Top",1990-04-09
"Set 1","Alumni Blues",1990-04-09
"Set 1","Letter to Jimmy Page",1990-04-09
"Set 1","Alumni Blues",1990-04-09
"Set 1","Ya Mar",1990-04-09
"Set 1","The Sloth",1990-04-09
"Set 1","McGrupp and the Watchful Hosemasters",1990-04-09
"Set 1","Dinner and a Movie",1990-04-09
"Set 1","Bouncing Around the Room",1990-04-09
"Set 1","Runaway Jim",1990-04-09
"Set 1","David Bowie",1990-04-09
"Set 2","Funky Bitch",1990-04-09
"Set 2","Esther",1990-04-09
"Set 2","Uncle Pen",1990-04-09
"Set 2","La Grange",1990-04-09
"Set 2","Foam",1990-04-09
"Set 2","Harry Hood",1990-04-09
"Set 2","Jesus Just Left Chicago",1990-04-09
"Set 2","Divided Sky",1990-04-09
"Set 2","Love You",1990-04-09
"Set 2","Tweezer",1990-04-09
"Set 2","Whipping Post",1990-04-09
"Set 1","Golgi Apparatus",1990-04-12
"Set 1","Ya Mar",1990-04-12
"Set 1","Walk Away",1990-04-12
"Set 1","Uncle Pen",1990-04-12
"Set 1","Possum",1990-04-12
"Set 1","You Enjoy Myself",1990-04-12
"Set 1","Take the 'A' Train",1990-04-12
"Set 1","Cavern",1990-04-12
"Set 1","Jesus Just Left Chicago",1990-04-12
"Set 1","Divided Sky",1990-04-12
"Set 1","Good Times Bad Times",1990-04-12
"Set 2","David Bowie",1990-04-12
"Set 2","My Sweet One",1990-04-12
"Set 2","The Oh Kee Pa Ceremony",1990-04-12
"Set 2","Suzy Greenberg",1990-04-12
"Set 2","Tweezer",1990-04-12
"Set 2","The Lizards",1990-04-12
"Set 2","Runaway Jim",1990-04-12
"Set 2","Love You",1990-04-12
"Set 2","Mike's Song",1990-04-12
"Set 2","I Am Hydrogen",1990-04-12
"Set 2","Weekapaug Groove",1990-04-12
"Encore","Carolina",1990-04-12
"Set 1","Funky Bitch",1990-04-13
"Set 1","Dinner and a Movie",1990-04-13
"Set 1","Bouncing Around the Room",1990-04-13
"Set 1","Fluffhead",1990-04-13
"Set 1","Esther",1990-04-13
"Set 1","La Grange",1990-04-13
"Set 1","The Oh Kee Pa Ceremony",1990-04-13
"Set 1","AC/DC Bag",1990-04-13
"Set 1","Reba",1990-04-13
"Set 1","Fire",1990-04-13
"Set 2","Run Like an Antelope",1990-04-13
"Set 2","Foam",1990-04-13
"Set 2","You Enjoy Myself",1990-04-13
"Set 2","Alumni Blues",1990-04-13
"Set 2","The Ballad of Curtis Loew",1990-04-13
"Set 2","The Sloth",1990-04-13
"Set 2","Harry Hood",1990-04-13
"Set 2","Caravan",1990-04-13
"Set 2","Possum",1990-04-13
"Set 2","Highway to Hell",1990-04-13
"Set 1","Split Open and Melt",1990-04-14
"Set 1","Uncle Pen",1990-04-14
"Set 1","Cavern",1990-04-14
"Set 1","Divided Sky",1990-04-14
"Set 1","Colonel Forbin's Ascent",1990-04-14
"Set 1","Fly Famous Mockingbird",1990-04-14
"Set 1","Rift",1990-04-14
"Set 1","Mike's Song",1990-04-14
"Set 1","I Am Hydrogen",1990-04-14
"Set 1","Weekapaug Groove",1990-04-14
"Set 2","I Didn't Know",1990-04-14
"Set 2","The Oh Kee Pa Ceremony",1990-04-14
"Set 2","Suzy Greenberg",1990-04-14
"Set 2","Tweezer",1990-04-14
"Set 2","Bathtub Gin",1990-04-14
"Set 2","Bold As Love",1990-04-14
"Set 2","Wilson",1990-04-14
"Set 2","Ride Captain Ride",1990-04-14
"Set 2","Golgi Apparatus",1990-04-14
"Set 2","Fee",1990-04-14
"Set 2","David Bowie",1990-04-14
"Set 1","Mike's Song",1990-04-18
"Set 1","I Am Hydrogen",1990-04-18
"Set 1","Weekapaug Groove",1990-04-18
"Set 1","Uncle Pen",1990-04-18
"Set 1","The Curtain",1990-04-18
"Set 1","Foam",1990-04-18
"Set 1","You Enjoy Myself",1990-04-18
"Set 1","My Sweet One",1990-04-18
"Set 1","Take the 'A' Train",1990-04-18
"Set 1","Possum",1990-04-18
"Set 2","La Grange",1990-04-18
"Set 2","Fee",1990-04-18
"Set 2","The Sloth",1990-04-18
"Set 2","Funky Bitch",1990-04-18
"Set 2","Reba",1990-04-18
"Set 2","Walk Away",1990-04-18
"Set 2","The Oh Kee Pa Ceremony",1990-04-18
"Set 2","Bold As Love",1990-04-18
"Set 2","Lawn Boy",1990-04-18
"Set 2","David Bowie",1990-04-18
"Set 2","Jägermeister Song",1990-04-18
"Set 2","David Bowie",1990-04-18
"Set 1","Setlist unknown",1990-04-19
"Set 2","Possum",1990-04-19
"Set 2","McGrupp and the Watchful Hosemasters",1990-04-19
"Set 2","Dinner and a Movie",1990-04-19
"Set 2","You Enjoy Myself",1990-04-19
"Set 2","Terrapin",1990-04-19
"Set 2","Highway to Hell",1990-04-19
"Set 2","Carolina",1990-04-19
"Set 2","Golgi Apparatus",1990-04-19
"Set 1","Take the 'A' Train",1990-04-20
"Set 1","Divided Sky",1990-04-20
"Set 1","Alumni Blues",1990-04-20
"Set 1","Letter to Jimmy Page",1990-04-20
"Set 1","Alumni Blues",1990-04-20
"Set 1","Ya Mar",1990-04-20
"Set 1","Cavern",1990-04-20
"Set 1","Dinner and a Movie",1990-04-20
"Set 1","Bouncing Around the Room",1990-04-20
"Set 1","Colonel Forbin's Ascent",1990-04-20
"Set 1","Fly Famous Mockingbird",1990-04-20
"Set 1","Possum",1990-04-20
"Set 2","Caravan",1990-04-20
"Set 2","Mike's Song",1990-04-20
"Set 2","I Am Hydrogen",1990-04-20
"Set 2","Weekapaug Groove",1990-04-20
"Set 2","La Grange",1990-04-20
"Set 2","Rift",1990-04-20
"Set 2","Fee",1990-04-20
"Set 2","The Oh Kee Pa Ceremony",1990-04-20
"Set 2","AC/DC Bag",1990-04-20
"Set 2","Jesus Just Left Chicago",1990-04-20
"Set 2","You Enjoy Myself",1990-04-20
"Set 1","Sweet Adeline",1990-04-21
"Set 1","Reba",1990-04-21
"Set 1","Funky Bitch",1990-04-21
"Set 1","Esther",1990-04-21
"Set 1","Foam",1990-04-21
"Set 1","Walk Away",1990-04-21
"Set 1","How High the Moon",1990-04-21
"Set 1","The Oh Kee Pa Ceremony",1990-04-21
"Set 1","Suzy Greenberg",1990-04-21
"Set 1","Bike",1990-04-21
"Set 1","Run Like an Antelope",1990-04-21
"Set 2","Harry Hood",1990-04-21
"Set 2","Runaway Jim",1990-04-21
"Set 2","No Dogs Allowed",1990-04-21
"Set 2","Uncle Pen",1990-04-21
"Set 2","Fluffhead",1990-04-21
"Set 2","Highway to Hell",1990-04-21
"Set 2","Tela",1990-04-21
"Set 2","Tweezer",1990-04-21
"Set 2","The Lizards",1990-04-21
"Set 1","Divided Sky",1990-04-22
"Set 1","Uncle Pen",1990-04-22
"Set 1","The Oh Kee Pa Ceremony",1990-04-22
"Set 1","Suzy Greenberg",1990-04-22
"Set 1","Possum",1990-04-22
"Set 1","I Didn't Know",1990-04-22
"Set 1","Cavern",1990-04-22
"Set 1","My Sweet One",1990-04-22
"Set 1","Slave to the Traffic Light",1990-04-22
"Set 1","Mike's Song",1990-04-22
"Set 1","I Am Hydrogen",1990-04-22
"Set 1","Weekapaug Groove",1990-04-22
"Set 2","Dinner and a Movie",1990-04-22
"Set 2","Bouncing Around the Room",1990-04-22
"Set 2","You Enjoy Myself",1990-04-22
"Set 2","Fluffhead",1990-04-22
"Set 2","How High the Moon",1990-04-22
"Set 2","Esther",1990-04-22
"Set 2","Big Black Furry Creature from Mars",1990-04-22
"Set 2","Harry Hood",1990-04-22
"Set 2","Fire",1990-04-22
"Encore","Lawn Boy",1990-04-22
"Encore","Golgi Apparatus",1990-04-22
"Set 1","Sweet Adeline",1990-04-25
"Set 1","Reba",1990-04-25
"Set 1","Ya Mar",1990-04-25
"Set 1","You Enjoy Myself",1990-04-25
"Set 1","Esther",1990-04-25
"Set 1","La Grange",1990-04-25
"Set 1","Dinner and a Movie",1990-04-25
"Set 1","Bouncing Around the Room",1990-04-25
"Set 1","Mike's Song",1990-04-25
"Set 1","I Am Hydrogen",1990-04-25
"Set 1","Weekapaug Groove",1990-04-25
"Set 2","If I Only Had a Brain",1990-04-25
"Set 2","Divided Sky",1990-04-25
"Set 2","My Sweet One",1990-04-25
"Set 2","David Bowie",1990-04-25
"Encore","Contact",1990-04-25
"Set 1","Possum",1990-04-26
"Set 1","Foam",1990-04-26
"Set 1","You Enjoy Myself",1990-04-26
"Set 1","Uncle Pen",1990-04-26
"Set 1","Dinner and a Movie",1990-04-26
"Set 1","Bouncing Around the Room",1990-04-26
"Set 1","I Didn't Know",1990-04-26
"Set 1","Run Like an Antelope",1990-04-26
"Set 1","Lawn Boy",1990-04-26
"Set 2","How High the Moon",1990-04-26
"Set 2","Esther",1990-04-26
"Set 2","Bathtub Gin",1990-04-26
"Set 2","The Oh Kee Pa Ceremony",1990-04-26
"Set 2","Suzy Greenberg",1990-04-26
"Set 2","Cavern",1990-04-26
"Set 2","Sweet Adeline",1990-04-26
"Set 2","The Ballad of Curtis Loew",1990-04-26
"Set 2","Mike's Song",1990-04-26
"Set 2","I Am Hydrogen",1990-04-26
"Set 2","Weekapaug Groove",1990-04-26
"Encore","Highway to Hell",1990-04-26
"Set 1","Sweet Adeline",1990-04-28
"Set 1","The Oh Kee Pa Ceremony",1990-04-28
"Set 1","Suzy Greenberg",1990-04-28
"Set 1","Uncle Pen",1990-04-28
"Set 1","Dinner and a Movie",1990-04-28
"Set 1","Bouncing Around the Room",1990-04-28
"Set 1","Possum",1990-04-28
"Set 1","You Enjoy Myself",1990-04-28
"Set 1","Rift",1990-04-28
"Set 1","Foam",1990-04-28
"Set 1","Run Like an Antelope",1990-04-28
"Set 1","Lawn Boy",1990-04-28
"Set 2","Cavern",1990-04-28
"Set 2","Harry Hood",1990-04-28
"Set 2","Caravan",1990-04-28
"Set 2","I Didn't Know",1990-04-28
"Set 2","Reba",1990-04-28
"Set 2","My Sweet One",1990-04-28
"Set 2","Mike's Song",1990-04-28
"Set 2","I Am Hydrogen",1990-04-28
"Set 2","Weekapaug Groove",1990-04-28
"Encore","Big Black Furry Creature from Mars",1990-04-28
"Set 1","Carolina",1990-04-29
"Set 1","Possum",1990-04-29
"Set 1","Ya Mar",1990-04-29
"Set 1","You Enjoy Myself",1990-04-29
"Set 1","Dinner and a Movie",1990-04-29
"Set 1","Bouncing Around the Room",1990-04-29
"Set 1","Uncle Pen",1990-04-29
"Set 1","Divided Sky",1990-04-29
"Set 1","Fluffhead",1990-04-29
"Set 1","Walk Away",1990-04-29
"Set 1","Love You",1990-04-29
"Set 1","Hold Your Head Up",1990-04-29
"Set 1","The Lizards",1990-04-29
"Set 1","Fire",1990-04-29
"Set 1","Whipping Post",1990-05-04
"Set 1","Sweet Adeline",1990-05-04
"Set 1","The Man Who Stepped Into Yesterday",1990-05-04
"Set 1","Avenu Malkenu",1990-05-04
"Set 1","Bouncing Around the Room",1990-05-04
"Set 1","Possum",1990-05-04
"Set 1","Metal Bagel Death",1990-05-04
"Set 1","Reba",1990-05-04
"Set 1","My Sweet One",1990-05-04
"Set 1","You Enjoy Myself",1990-05-04
"Set 1","The Lizards",1990-05-04
"Set 2","Runaway Jim",1990-05-04
"Set 2","The Sloth",1990-05-04
"Set 2","Uncle Pen",1990-05-04
"Set 2","Tweezer",1990-05-04
"Set 2","Bathtub Gin",1990-05-04
"Set 2","The Oh Kee Pa Ceremony",1990-05-04
"Set 2","Mike's Song",1990-05-04
"Set 2","I Am Hydrogen",1990-05-04
"Set 2","Weekapaug Groove",1990-05-04
"Set 2","Caravan",1990-05-04
"Set 2","If I Only Had a Brain",1990-05-04
"Set 2","Highway to Hell",1990-05-04
"Encore","Run Like an Antelope",1990-05-04
"Encore","Contact",1990-05-04
"Set 1","Possum",1990-05-06
"Set 1","Bouncing Around the Room",1990-05-06
"Set 1","Uncle Pen",1990-05-06
"Set 1","Reba",1990-05-06
"Set 1","Tweezer",1990-05-06
"Set 1","Mike's Song",1990-05-06
"Set 1","I Am Hydrogen",1990-05-06
"Set 1","Weekapaug Groove",1990-05-06
"Set 2","Fee",1990-05-06
"Set 2","Harry Hood",1990-05-06
"Set 2","Esther",1990-05-06
"Set 2","David Bowie",1990-05-06
"Set 2","Terrapin",1990-05-06
"Set 2","Jägermeister Song",1990-05-06
"Set 2","You Enjoy Myself",1990-05-06
"Set 1","Reba",1990-05-07
"Set 1","Dinner and a Movie",1990-05-07
"Set 1","Bouncing Around the Room",1990-05-07
"Set 1","Tweezer",1990-05-07
"Set 1","Bathtub Gin",1990-05-07
"Set 1","Uncle Pen",1990-05-07
"Set 1","Split Open and Melt",1990-05-07
"Set 1","Divided Sky",1990-05-07
"Set 1","Sweet Adeline",1990-05-07
"Set 1","Mike's Song",1990-05-09
"Set 1","I Am Hydrogen",1990-05-09
"Set 1","Weekapaug Groove",1990-05-09
"Set 1","Suzy Greenberg",1990-05-10
"Set 1","Uncle Pen",1990-05-10
"Set 1","Bouncing Around the Room",1990-05-10
"Set 1","Divided Sky",1990-05-10
"Set 1","Tweezer",1990-05-10
"Set 1","My Sweet One",1990-05-10
"Set 1","Bathtub Gin",1990-05-10
"Set 1","Possum",1990-05-10
"Set 2","Funky Bitch",1990-05-10
"Set 2","Runaway Jim",1990-05-10
"Set 2","Harry Hood",1990-05-10
"Set 2","Caravan",1990-05-10
"Set 2","Reba",1990-05-10
"Set 2","The Oh Kee Pa Ceremony",1990-05-10
"Set 2","AC/DC Bag",1990-05-10
"Set 2","Good Times Bad Times",1990-05-10
"Encore","Whipping Post",1990-05-10
"Set 1","Mike's Song",1990-05-11
"Set 1","I Am Hydrogen",1990-05-11
"Set 1","Weekapaug Groove",1990-05-11
"Set 1","Uncle Pen",1990-05-11
"Set 1","Foam",1990-05-11
"Set 1","Bouncing Around the Room",1990-05-11
"Set 1","Possum",1990-05-11
"Set 1","Reba",1990-05-11
"Set 1","Highway to Hell",1990-05-11
"Set 2","The Oh Kee Pa Ceremony",1990-05-11
"Set 2","AC/DC Bag",1990-05-11
"Set 2","The Lizards",1990-05-11
"Set 2","Tweezer",1990-05-11
"Set 2","Ya Mar",1990-05-11
"Set 2","Love You",1990-05-11
"Set 2","Good Times Bad Times",1990-05-11
"Encore","Take the 'A' Train",1990-05-11
"Encore","Big Black Furry Creature from Mars",1990-05-11
"Set 1","Alumni Blues",1990-05-12
"Set 1","Bathtub Gin",1990-05-13
"Set 1","The Oh Kee Pa Ceremony",1990-05-13
"Set 1","AC/DC Bag",1990-05-13
"Set 1","Dinner and a Movie",1990-05-13
"Set 1","Bouncing Around the Room",1990-05-13
"Set 1","Runaway Jim",1990-05-13
"Set 1","Uncle Pen",1990-05-13
"Set 1","Divided Sky",1990-05-13
"Set 1","Lawn Boy",1990-05-13
"Set 1","David Bowie",1990-05-13
"Set 2","Mike's Song",1990-05-13
"Set 2","I Am Hydrogen",1990-05-13
"Set 2","Weekapaug Groove",1990-05-13
"Set 2","Foam",1990-05-13
"Set 2","Donna Lee",1990-05-13
"Set 2","Tweezer",1990-05-13
"Set 2","My Sweet One",1990-05-13
"Set 2","Reba",1990-05-13
"Set 2","Funky Bitch",1990-05-13
"Set 2","Sweet Adeline",1990-05-13
"Set 2","Possum",1990-05-13
"Encore","La Grange",1990-05-13
"Set 1","Fee",1990-05-15
"Set 1","Reba",1990-05-15
"Set 1","Alumni Blues",1990-05-15
"Set 1","Letter to Jimmy Page",1990-05-15
"Set 1","Alumni Blues",1990-05-15
"Set 1","Foam",1990-05-15
"Set 1","Mike's Song",1990-05-15
"Set 1","I Am Hydrogen",1990-05-15
"Set 1","Weekapaug Groove",1990-05-15
"Set 1","Uncle Pen",1990-05-15
"Set 1","Bouncing Around the Room",1990-05-15
"Set 1","Split Open and Melt",1990-05-15
"Set 1","Runaway Jim",1990-05-15
"Set 1","The Squirming Coil",1990-05-15
"Set 1","The Lizards",1990-05-15
"Set 2","Take the 'A' Train",1990-05-15
"Set 2","Tweezer",1990-05-15
"Set 2","Harry Hood",1990-05-15
"Set 2","Caravan",1990-05-15
"Set 2","Divided Sky",1990-05-15
"Set 2","David Bowie",1990-05-15
"Set 2","Contact",1990-05-15
"Set 1","Golgi Apparatus",1990-05-19
"Set 1","Ya Mar",1990-05-19
"Set 1","Alumni Blues",1990-05-19
"Set 1","Letter to Jimmy Page",1990-05-19
"Set 1","Alumni Blues",1990-05-19
"Set 1","Sweet Adeline",1990-05-19
"Set 1","La Grange",1990-05-19
"Set 1","You Enjoy Myself",1990-05-19
"Set 1","The Lizards",1990-05-19
"Set 1","Highway to Hell",1990-05-19
"Set 2","Possum",1990-05-19
"Set 2","Reba",1990-05-19
"Set 2","The Oh Kee Pa Ceremony",1990-05-19
"Set 2","Suzy Greenberg",1990-05-19
"Set 2","Fee",1990-05-19
"Set 2","Dinner and a Movie",1990-05-19
"Set 2","Bouncing Around the Room",1990-05-19
"Set 2","Rift",1990-05-19
"Set 2","Jesus Just Left Chicago",1990-05-19
"Set 2","Good Times Bad Times",1990-05-19
"Encore","Contact",1990-05-19
"Set 1","Divided Sky",1990-05-23
"Set 1","Ya Mar",1990-05-23
"Set 1","You Enjoy Myself",1990-05-23
"Set 1","If I Only Had a Brain",1990-05-23
"Set 1","The Oh Kee Pa Ceremony",1990-05-23
"Set 1","Suzy Greenberg",1990-05-23
"Set 1","Uncle Pen",1990-05-23
"Set 1","Bouncing Around the Room",1990-05-23
"Set 1","Possum",1990-05-23
"Set 1","Sweet Adeline",1990-05-23
"Set 2","The Squirming Coil",1990-05-23
"Set 2","Reba",1990-05-23
"Set 2","Tweezer",1990-05-23
"Set 2","The Lizards",1990-05-23
"Set 2","La Grange",1990-05-23
"Set 2","McGrupp and the Watchful Hosemasters",1990-05-23
"Set 2","Take the 'A' Train",1990-05-23
"Set 2","Run Like an Antelope",1990-05-23
"Encore","Mike's Song",1990-05-23
"Encore","I Am Hydrogen",1990-05-23
"Encore","Weekapaug Groove",1990-05-23
"Set 1","The Sloth",1990-05-24
"Set 1","Bouncing Around the Room",1990-05-24
"Set 1","Tweezer",1990-05-24
"Set 1","Donna Lee",1990-05-24
"Set 1","Reba",1990-05-24
"Set 1","You Enjoy Myself",1990-05-24
"Set 1","The Oh Kee Pa Ceremony",1990-05-24
"Set 1","AC/DC Bag",1990-05-24
"Set 1","Golgi Apparatus",1990-05-24
"Set 2","Foam",1990-05-24
"Set 2","Dinner and a Movie",1990-05-24
"Set 2","Possum",1990-05-24
"Set 2","I Didn't Know",1990-05-24
"Set 2","My Sweet One",1990-05-24
"Set 2","Horn",1990-05-24
"Set 2","Fee",1990-05-24
"Set 2","Walk Away",1990-05-24
"Set 2","Harry Hood",1990-05-24
"Set 2","Highway to Hell",1990-05-24
"Set 2","Contact",1990-05-24
"Encore","Good Times Bad Times",1990-05-24
"Set 1","You Enjoy Myself",1990-05-25
"Set 1","Dinner and a Movie",1990-05-25
"Set 1","Bouncing Around the Room",1990-05-25
"Set 1","Good Times Bad Times",1990-05-25
"Set 1","Reba",1990-05-25
"Set 1","Foam",1990-05-25
"Set 1","Runaway Jim",1990-05-25
"Set 1","Mike's Song",1990-05-25
"Set 1","I Am Hydrogen",1990-05-25
"Set 1","Weekapaug Groove",1990-05-25
"Set 1","Set 1",1990-05-28
"Set 1","You Enjoy Myself",1990-05-30
"Set 1","Ya Mar",1990-05-30
"Set 1","Golgi Apparatus",1990-05-30
"Set 1","Divided Sky",1990-05-30
"Set 1","My Sweet One",1990-05-30
"Set 1","Foam",1990-05-30
"Set 1","Possum",1990-05-30
"Set 2","Reba",1990-05-30
"Set 2","The Oh Kee Pa Ceremony",1990-05-30
"Set 2","Suzy Greenberg",1990-05-30
"Set 2","The Sloth",1990-05-30
"Set 2","Dinner and a Movie",1990-05-30
"Set 2","Bouncing Around the Room",1990-05-30
"Set 2","Run Like an Antelope",1990-05-30
"Set 2","Lawn Boy",1990-05-30
"Set 2","Fluffhead",1990-05-30
"Set 2","Sweet Adeline",1990-05-30
"Set 2","Mike's Song",1990-05-30
"Set 2","I Am Hydrogen",1990-05-30
"Set 2","Weekapaug Groove",1990-05-30
"Encore","Good Times Bad Times",1990-05-30
"Set 1","Possum",1990-05-31
"Set 1","You Enjoy Myself",1990-05-31
"Set 1","Dinner and a Movie",1990-05-31
"Set 1","Bouncing Around the Room",1990-05-31
"Set 1","Caravan",1990-05-31
"Set 1","Esther",1990-05-31
"Set 1","Tweezer",1990-05-31
"Set 1","I Didn't Know",1990-05-31
"Set 1","Uncle Pen",1990-05-31
"Set 1","Divided Sky",1990-05-31
"Set 1","The Oh Kee Pa Ceremony",1990-05-31
"Set 1","Suzy Greenberg",1990-05-31
"Set 1","Good Times Bad Times",1990-05-31
"Encore","Sweet Adeline",1990-05-31
"Set 1","Take the 'A' Train",1990-06-01
"Set 1","Reba",1990-06-01
"Set 1","Colonel Forbin's Ascent",1990-06-01
"Set 1","Fly Famous Mockingbird",1990-06-01
"Set 1","Bathtub Gin",1990-06-01
"Set 1","David Bowie",1990-06-01
"Set 1","Lawn Boy",1990-06-01
"Set 1","Bouncing Around the Room",1990-06-01
"Set 1","The Oh Kee Pa Ceremony",1990-06-01
"Set 1","AC/DC Bag",1990-06-01
"Set 2","Rocky Top",1990-06-01
"Set 2","Uncle Pen",1990-06-01
"Set 2","Run Like an Antelope",1990-06-01
"Set 2","Mike's Song",1990-06-01
"Set 2","I Am Hydrogen",1990-06-01
"Set 2","Weekapaug Groove",1990-06-01
"Set 2","Hold Your Head Up",1990-06-01
"Set 2","Fee",1990-06-01
"Set 2","Terrapin",1990-06-01
"Set 2","Hold Your Head Up",1990-06-01
"Set 2","Possum",1990-06-01
"Set 2","Fee",1990-06-01
"Set 2","Big Black Furry Creature from Mars",1990-06-01
"Set 2","Contact",1990-06-01
"Set 1","Uncle Pen",1990-06-02
"Set 1","Dinner and a Movie",1990-06-02
