Set,Song,date,show,gap,realGap,tour
Set 1,Esther,1989-05-01,129,4,11,45
Set 1,AC/DC Bag,1989-05-01,129,5,11,45
Set 1,Alumni Blues,1989-05-01,129,2,4,45
Set 1,Letter to Jimmy Page,1989-05-01,129,2,4,45
Set 1,Alumni Blues,1989-05-01,129,0,0,45
Set 1,Take the 'A' Train,1989-05-01,129,13,38,45
Set 1,Split Open and Melt,1989-05-01,129,4,11,45
Set 1,The Lizards,1989-05-01,129,1,1,45
Set 1,Golgi Apparatus,1989-05-01,129,3,4,45
Set 1,Good Times Bad Times,1989-05-01,129,6,16,45
Set 2,Mike's Song,1989-05-01,129,4,11,45
Set 2,I Am Hydrogen,1989-05-01,129,4,11,45
Set 2,Weekapaug Groove,1989-05-01,129,4,11,45
Set 2,On Your Way Down,1989-05-01,129,6,16,45
Set 2,Possum,1989-05-01,129,1,1,45
Set 2,Icculus,1989-05-01,129,28,95,45
Set 2,Colonel Forbin's Ascent,1989-05-01,129,10,24,45
Set 2,Fly Famous Mockingbird,1989-05-01,129,9,24,45
Set 2,David Bowie,1989-05-01,129,2,4,45
Encore,Contact,1989-05-01,129,2,4,45
Set 1,Golgi Apparatus,1989-05-05,131,1,4,45
Set 1,You Enjoy Myself,1989-05-05,131,1,2,45
Set 1,Ya Mar,1989-05-05,131,14,36,45
Set 1,Fluffhead,1989-05-05,131,6,15,45
Set 1,Alumni Blues,1989-05-05,131,2,4,45
Set 1,Letter to Jimmy Page,1989-05-05,131,2,4,45
Set 1,Alumni Blues,1989-05-05,131,0,0,45
Set 1,Donna Lee,1989-05-05,131,19,61,45
Set 1,Fee,1989-05-05,131,9,21,45
Set 1,Run Like an Antelope,1989-05-05,131,3,5,45
Set 2,I Didn't Know,1989-05-05,131,4,5,45
Set 2,Take the 'A' Train,1989-05-05,131,2,4,45
Set 2,Good Times Bad Times,1989-05-05,131,2,4,45
Set 2,McGrupp and the Watchful Hosemasters,1989-05-05,131,3,5,45
Set 1,You Enjoy Myself,1989-05-06,132,0,1,45
Set 1,I Didn't Know,1989-05-06,132,1,1,45
Set 1,Mike's Song,1989-05-06,132,3,5,45
Set 1,I Am Hydrogen,1989-05-06,132,3,5,45
Set 1,Weekapaug Groove,1989-05-06,132,3,5,45
Set 1,Esther,1989-05-06,132,3,5,45
Set 1,The Sloth,1989-05-06,132,2,3,45
Set 1,Possum,1989-05-06,132,3,3,45
Set 1,Bold As Love,1989-05-06,132,10,22,45
Set 1,AC/DC Bag,1989-05-06,132,3,5,45
Set 1,Colonel Forbin's Ascent,1989-05-06,132,3,5,45
Set 1,Fly Famous Mockingbird,1989-05-06,132,3,5,45
Set 1,David Bowie,1989-05-06,132,3,5,45
Set 2,Donna Lee,1989-05-06,132,1,1,45
Set 2,Suzy Greenberg,1989-05-06,132,7,16,45
Set 2,Contact,1989-05-06,132,2,3,45
Set 2,Fire,1989-05-06,132,7,16,45
Set 2,Harry Hood,1989-05-06,132,23,66,45
Set 2,Golgi Apparatus,1989-05-06,132,2,1,45
Set 2,Slave to the Traffic Light,1989-05-06,132,9,21,45
Set 2,Divided Sky,1989-05-06,132,4,6,45
Set 1,Wilson,1989-05-09,133,4,9,45
Set 1,Peaches en Regalia,1989-05-09,133,5,9,45
Set 1,Ya Mar,1989-05-09,133,2,4,45
Set 1,Mike's Song,1989-05-09,133,1,3,45
Set 1,I Am Hydrogen,1989-05-09,133,1,3,45
Set 1,Weekapaug Groove,1989-05-09,133,1,3,45
Set 1,The Sloth,1989-05-09,133,1,3,45
Set 1,Possum,1989-05-09,133,1,3,45
Set 1,Divided Sky,1989-05-09,133,1,3,45
Set 2,You Enjoy Myself,1989-05-09,133,2,3,45
Set 2,La Grange,1989-05-09,133,15,38,45
Set 2,If I Don't Be There By Morning,1989-05-09,133,0,0,45
Set 2,Slave to the Traffic Light,1989-05-09,133,1,3,45
Set 2,Esther,1989-05-09,133,1,3,45
Set 2,Run Like an Antelope,1989-05-09,133,2,4,45
Set 2,I Didn't Know,1989-05-09,133,1,3,45
Set 2,Nowhere Fast,1989-05-09,133,0,0,45
Set 2,I've Turned Bad,1989-05-09,133,0,0,45
Set 2,I Didn't Know,1989-05-09,133,0,0,45
Set 2,The Lizards,1989-05-09,133,4,8,45
Set 2,Bold As Love,1989-05-09,133,1,3,45
Set 2,Harpua,1989-05-09,133,8,19,45
Set 2,Whipping Post,1989-05-09,133,6,12,45
Set 1,AC/DC Bag,1989-05-13,134,1,7,45
Set 1,Alumni Blues,1989-05-13,134,3,8,45
Set 1,Letter to Jimmy Page,1989-05-13,134,3,8,45
Set 1,Alumni Blues,1989-05-13,134,0,0,45
Set 1,You Enjoy Myself,1989-05-13,134,1,4,45
Set 1,Golgi Apparatus,1989-05-13,134,2,7,45
Set 1,La Grange,1989-05-13,134,1,4,45
Set 1,Fluffhead,1989-05-13,134,3,8,45
Set 1,Possum,1989-05-13,134,1,4,45
Set 1,Foam,1989-05-13,134,9,23,45
Set 1,Walk Away,1989-05-13,134,9,23,45
Set 1,Take the 'A' Train,1989-05-13,134,3,8,45
Set 1,Split Open and Melt,1989-05-13,134,5,12,45
Set 1,David Bowie,1989-05-13,134,2,7,45
Set 2,Suzy Greenberg,1989-05-13,134,2,7,45
Set 2,Bold As Love,1989-05-13,134,1,4,45
Set 2,The Lizards,1989-05-13,134,1,4,45
Set 2,Harry Hood,1989-05-13,134,2,7,45
Set 2,If I Only Had a Brain,1989-05-13,134,12,29,45
Set 2,Contact,1989-05-13,134,2,7,45
Set 2,Fire,1989-05-13,134,2,7,45
Encore,Whipping Post,1989-05-13,134,1,4,45
Set 1,AC/DC Bag,1989-05-20,137,2,6,45
Set 1,Alumni Blues,1989-05-20,137,3,7,45
Set 1,Letter to Jimmy Page,1989-05-20,137,3,7,45
Set 1,Alumni Blues,1989-05-20,137,0,0,45
Set 1,You Enjoy Myself,1989-05-20,137,2,6,45
Set 1,The Lizards,1989-05-20,137,2,6,45
Set 1,Wilson,1989-05-20,137,5,11,45
Set 1,Divided Sky,1989-05-20,137,2,6,45
Set 1,I Didn't Know,1989-05-20,137,4,11,45
Set 1,Possum,1989-05-20,137,2,1,45
Set 2,Bold As Love,1989-05-20,137,3,7,45
Set 2,Mike's Song,1989-05-20,137,4,11,45
Set 2,I Am Hydrogen,1989-05-20,137,4,11,45
Set 2,Weekapaug Groove,1989-05-20,137,4,11,45
Set 2,Foam,1989-05-20,137,3,7,45
Set 2,Contact,1989-05-20,137,1,1,45
Set 2,Take the 'A' Train,1989-05-20,137,3,7,45
Set 2,David Bowie,1989-05-20,137,3,7,45
Set 2,Golgi Apparatus,1989-05-20,137,3,7,45
Encore,Good Times Bad Times,1989-05-20,137,6,15,45
Set 1,Harry Hood,1989-05-21,138,3,8,45
Set 1,Foam,1989-05-21,138,1,1,45
Set 1,Contact,1989-05-21,138,1,1,45
Set 1,Mike's Song,1989-05-21,138,1,1,45
Set 1,I Am Hydrogen,1989-05-21,138,1,1,45
Set 1,Weekapaug Groove,1989-05-21,138,1,1,45
Set 1,Split Open and Melt,1989-05-21,138,4,8,45
Set 1,Dazed and Confused,1989-05-21,138,0,0,45
Set 1,The Sloth,1989-05-21,138,5,12,45
Set 1,You Enjoy Myself,1989-05-21,138,1,1,45
Set 1,Ya Mar,1989-05-21,138,5,12,45
Set 1,AC/DC Bag,1989-05-21,138,2,1,45
Set 1,Divided Sky,1989-05-21,138,1,1,45
Set 2,Alumni Blues,1989-05-21,138,1,1,45
Set 2,Possum,1989-05-21,138,1,1,45
Set 1,Bold As Love,1989-05-26,139,1,6,45
Set 1,AC/DC Bag,1989-05-26,139,1,5,45
Set 1,Mike's Song,1989-05-26,139,1,5,45
Set 1,I Am Hydrogen,1989-05-26,139,1,5,45
Set 1,Weekapaug Groove,1989-05-26,139,1,5,45
Set 1,Sanity,1989-05-26,139,12,29,45
Set 1,Halley's Comet,1989-05-26,139,17,42,45
Set 1,The Sloth,1989-05-26,139,1,5,45
Set 1,You Enjoy Myself,1989-05-26,139,1,5,45
Set 2,David Bowie,1989-05-26,139,2,6,45
Set 2,The Mango Song,1989-05-26,139,16,41,45
Set 2,Split Open and Melt,1989-05-26,139,1,5,45
Set 2,Bathtub Gin,1989-05-26,139,0,0,45
Set 2,Run Like an Antelope,1989-05-26,139,4,12,45
Set 2,Golgi Apparatus,1989-05-26,139,2,6,45
Set 3,Slave to the Traffic Light,1989-05-26,139,6,17,45
Set 3,Funky Bitch,1989-05-26,139,16,41,45
Set 3,The Ballad of Curtis Loew,1989-05-26,139,37,109,45
Set 3,Possum,1989-05-26,139,1,5,45
Encore,The Practical Song,1989-05-26,139,52,256,45
Set 1,Divided Sky,1989-05-28,141,2,7,45
Set 1,Run Like an Antelope,1989-05-28,141,2,2,45
Set 1,Colonel Forbin's Ascent,1989-05-28,141,9,22,45
Set 1,Fly Famous Mockingbird,1989-05-28,141,9,22,45
Set 1,Fee,1989-05-28,141,1,1,45
Set 1,Slave to the Traffic Light,1989-05-28,141,2,2,45
Set 1,Esther,1989-05-28,141,8,19,45
Set 1,Suzy Greenberg,1989-05-28,141,7,15,45
Set 1,You Enjoy Myself,1989-05-28,141,1,1,45
Set 2,Fire,1989-05-28,141,7,15,45
Set 2,Mike's Song,1989-05-28,141,1,1,45
Set 2,I Am Hydrogen,1989-05-28,141,1,1,45
Set 2,Weekapaug Groove,1989-05-28,141,1,1,45
Set 2,Bathtub Gin,1989-05-28,141,1,1,45
Set 2,Sanity,1989-05-28,141,2,2,45
Set 2,Ride Captain Ride,1989-05-28,141,32,88,45
Set 2,Peaches en Regalia,1989-05-28,141,8,19,45
Set 2,Take the 'A' Train,1989-05-28,141,1,1,45
Set 2,Possum,1989-05-28,141,2,2,45
Set 2,Contact,1989-05-28,141,3,7,45
Set 2,Funky (Breakdown),1989-05-28,141,0,0,45
Set 2,The Price of Love,1989-05-28,141,24,59,45
Set 2,Funky Bitch,1989-05-28,141,1,1,45
Set 2,Split Open and Melt,1989-05-28,141,2,2,45
Set 2,The Mango Song,1989-05-28,141,2,2,45
Set 2,Harry Hood,1989-05-28,141,4,7,45
Set 3,Jam,1989-05-28,141,14,31,45
Set 3,La Grange Jam,1989-05-28,141,0,0,45
Set 3,The Sloth,1989-05-28,141,2,2,45
Set 3,Sneakin' Sally Through the Alley,1989-05-28,141,26,75,45
Set 3,Ya Mar,1989-05-28,141,3,7,45
Set 3,Jesus Just Left Chicago,1989-05-28,141,32,88,45
Set 1,AC/DC Bag,1989-06-23,144,1,13,46
Set 1,You Enjoy Myself,1989-06-23,144,2,13,46
Set 1,Wilson,1989-06-23,144,7,34,46
Set 1,Peaches en Regalia,1989-06-23,144,3,26,46
Set 1,Donna Lee,1989-06-23,144,12,48,46
Set 1,Fee,1989-06-23,144,3,26,46
Set 1,Mike's Song,1989-06-23,144,3,26,46
Set 1,I Am Hydrogen,1989-06-23,144,3,26,46
Set 1,Weekapaug Groove,1989-06-23,144,3,26,46
Set 1,The Lizards,1989-06-23,144,7,34,46
Set 1,Run Like an Antelope,1989-06-23,144,3,13,46
Set 2,The Sloth,1989-06-23,144,3,26,46
Set 2,Fluffhead,1989-06-23,144,4,27,46
Set 2,Harry Hood,1989-06-23,144,3,26,46
Set 2,Ya Mar,1989-06-23,144,2,13,46
Set 2,Split Open and Melt,1989-06-23,144,3,26,46
Set 2,Possum,1989-06-23,144,3,26,46
Set 2,David Bowie,1989-06-23,144,5,28,46
Encore,Contact,1989-06-23,144,3,26,46
Encore,Good Times Bad Times,1989-06-23,144,2,13,46
Set 1,Funky Bitch,1989-06-30,146,4,33,46
Set 1,You Enjoy Myself,1989-06-30,146,2,7,46
Set 1,McGrupp and the Watchful Hosemasters,1989-06-30,146,4,20,46
Set 1,Possum,1989-06-30,146,2,1,46
Set 1,Donna Lee,1989-06-30,146,2,7,46
Set 1,Fluffhead,1989-06-30,146,2,7,46
Set 1,Run Like an Antelope,1989-06-30,146,2,7,46
Set 2,Walk Away,1989-06-30,146,12,48,46
Set 2,AC/DC Bag,1989-06-30,146,3,7,46
Set 2,The Curtain,1989-06-30,146,32,108,46
Set 2,Slave to the Traffic Light,1989-06-30,146,5,33,46
Set 2,Bathtub Gin,1989-06-30,146,5,33,46
Set 2,Mike's Song,1989-06-30,146,2,7,46
Set 2,I Am Hydrogen,1989-06-30,146,2,7,46
Set 2,Weekapaug Groove,1989-06-30,146,2,7,46
Set 1,Satin Doll,1989-08-12,148,30,135,47
Set 1,On Green Dolphin Street,1989-08-12,148,36,160,47
Set 1,In a Mellow Tone,1989-08-12,148,0,0,47
Set 1,Autumn Leaves,1989-08-12,148,36,160,47
Set 1,Four,1989-08-12,148,0,0,47
Set 1,My Favorite Things,1989-08-12,148,36,160,47
Set 1,Lucky Seven,1989-08-12,148,0,0,47
Set 1,Donna Lee,1989-08-12,148,1,42,47
Set 1,Take the 'A' Train,1989-08-12,148,7,76,47
Set 2,Blue Sky,1989-08-12,148,0,0,47
Set 2,Suzy Greenberg,1989-08-12,148,7,76,47
Set 2,AC/DC Bag,1989-08-12,148,2,43,47
Set 2,Ya Mar,1989-08-12,148,4,50,47
Set 2,Rocky Top,1989-08-12,148,31,135,47
Set 2,On Your Way Down,1989-08-12,148,19,103,47
Set 2,Night and Day,1989-08-12,148,0,0,47
Set 2,Blue Monk,1989-08-12,148,119,903,47
Set 2,I Didn't Know,1989-08-12,148,1,42,47
Set 2,You Enjoy Myself,1989-08-12,148,1,42,47
Set 2,Possum,1989-08-12,148,2,43,47
Set 3,Icculus,1989-08-12,148,19,103,47
Set 3,Run Like an Antelope,1989-08-12,148,2,43,47
Set 3,The Oh Kee Pa Ceremony,1989-08-12,148,0,0,47
Set 3,Contact,1989-08-12,148,4,50,47
Set 1,Ya Mar,1989-08-17,149,0,5,47
Set 1,Suzy Greenberg,1989-08-17,149,1,5,47
Set 1,McGrupp and the Watchful Hosemasters,1989-08-17,149,3,48,47
Set 1,The Sloth,1989-08-17,149,2,47,47
Set 1,Rocky Top,1989-08-17,149,1,5,47
Set 1,Harry Hood,1989-08-17,149,5,55,47
Set 1,Mike's Song,1989-08-17,149,2,47,47
Set 1,I Am Hydrogen,1989-08-17,149,2,47,47
Set 1,Weekapaug Groove,1989-08-17,149,2,47,47
Set 2,Walk Away,1989-08-17,149,3,48,47
Set 2,AC/DC Bag,1989-08-17,149,1,5,47
Set 2,The Mango Song,1989-08-17,149,8,81,47
Set 2,Fee,1989-08-17,149,5,55,47
Set 2,You Enjoy Myself,1989-08-17,149,1,5,47
Set 2,The Lizards,1989-08-17,149,2,47,47
Set 3,The Oh Kee Pa Ceremony,1989-08-17,149,1,5,47
Set 3,Bold As Love,1989-08-17,149,11,83,47
Set 3,Punch You in the Eye,1989-08-17,149,0,0,47
Set 3,Possum,1989-08-17,149,1,5,47
Set 3,Halley's Comet,1989-08-17,149,10,83,47
Set 3,Alumni Blues,1989-08-17,149,11,88,47
Set 3,Letter to Jimmy Page,1989-08-17,149,12,89,47
Set 3,Alumni Blues,1989-08-17,149,0,0,47
Set 3,Contact,1989-08-17,149,1,5,47
Set 3,Run Like an Antelope,1989-08-17,149,1,5,47
Encore,Golgi Apparatus,1989-08-17,149,10,83,47
Encore,Fire,1989-08-17,149,8,81,47
Set 1,The Oh Kee Pa Ceremony,1989-08-19,150,0,2,47
Set 1,Suzy Greenberg,1989-08-19,150,1,2,47
Set 1,The Man Who Stepped Into Yesterday,1989-08-19,150,42,176,47
Set 1,Avenu Malkenu,1989-08-19,150,42,176,47
Set 1,AC/DC Bag,1989-08-19,150,1,2,47
Set 1,Punch You in the Eye,1989-08-19,150,1,2,47
Set 1,Rocky Top,1989-08-19,150,1,2,47
Set 1,Bold As Love,1989-08-19,150,1,2,47
Set 1,The Mango Song,1989-08-19,150,1,2,47
Set 1,The Lizards,1989-08-19,150,1,2,47
Set 1,Mike's Song,1989-08-19,150,1,2,47
Set 1,I Am Hydrogen,1989-08-19,150,1,2,47
Set 1,Weekapaug Groove,1989-08-19,150,1,2,47
Set 2,Split Open and Melt,1989-08-19,150,4,49,47
Set 2,Take the 'A' Train,1989-08-19,150,2,7,47
Set 2,Divided Sky,1989-08-19,150,3,49,47
Set 2,Bathtub Gin,1989-08-19,150,4,50,47
Set 2,Funky Bitch,1989-08-19,150,5,50,47
Set 2,The Ballad of Curtis Loew,1989-08-19,150,11,85,47
Set 2,David Bowie,1989-08-19,150,3,49,47
Set 2,Undun,1989-08-19,150,27,122,47
Set 2,Alumni Blues,1989-08-19,150,1,2,47
Set 2,Letter to Jimmy Page,1989-08-19,150,1,2,47
Set 2,Alumni Blues,1989-08-19,150,0,0,47
Set 2,You Enjoy Myself,1989-08-19,150,1,2,47
Set 2,Harry Hood,1989-08-19,150,1,2,47
Set 1,Weekapaug Groove,1989-08-23,151,0,4,47
Set 2,David Bowie,1989-08-23,151,1,4,47
Set 2,The Curtain,1989-08-23,151,5,54,47
Set 2,AC/DC Bag,1989-08-23,151,1,4,47
Set 2,The Lizards,1989-08-23,151,1,4,47
Set 2,Makisupa Policeman,1989-08-23,151,34,146,47
Set 2,You Enjoy Myself,1989-08-23,151,1,4,47
Set 1,Fluffhead,1989-08-26,152,4,56,47
Set 1,Colonel Forbin's Ascent,1989-08-26,152,11,90,47
Set 1,Fly Famous Mockingbird,1989-08-26,152,11,90,47
Set 1,Harry Hood,1989-08-26,152,2,7,47
Set 1,Split Open and Melt,1989-08-26,152,2,7,47
Set 1,Divided Sky,1989-08-26,152,2,7,47
Set 1,You Enjoy Myself,1989-08-26,152,1,3,47
Set 1,Possum,1989-08-26,152,3,9,47
Set 2,The Fishin' Hole,1989-08-26,152,43,178,47
Set 2,Bold As Love,1989-08-26,152,2,7,47
Set 2,Ya Mar,1989-08-26,152,4,9,47
Set 2,Slave to the Traffic Light,1989-08-26,152,6,57,47
Set 2,AC/DC Bag,1989-08-26,152,1,3,47
Set 2,Donna Lee,1989-08-26,152,4,14,47
Set 2,Funky Bitch,1989-08-26,152,2,7,47
Set 2,Foam,1989-08-26,152,7,58,47
Set 2,David Bowie,1989-08-26,152,1,3,47
Set 3,The Man Who Stepped Into Yesterday,1989-08-26,152,2,7,47
Set 3,Avenu Malkenu,1989-08-26,152,2,7,47
Set 3,Suzy Greenberg,1989-08-26,152,2,7,47
Set 3,Dinner and a Movie,1989-08-26,152,24,117,47
Set 3,Run Like an Antelope,1989-08-26,152,3,9,47
Encore,Contact,1989-08-26,152,3,9,47
Encore,The Lizards,1989-08-26,152,1,3,47
Encore,La Grange,1989-08-26,152,18,105,47
Set 1,Foam,1989-09-09,153,0,14,48
Set 1,The Oh Kee Pa Ceremony,1989-09-09,153,4,21,48
Set 1,Suzy Greenberg,1989-09-09,153,1,14,48
Set 1,Rhombus Narration,1989-09-09,153,0,0,48
Set 1,Divided Sky,1989-09-09,153,1,14,48
Set 1,AC/DC Bag,1989-09-09,153,1,14,48
Set 1,McGrupp and the Watchful Hosemasters,1989-09-09,153,4,23,48
Set 1,Bathtub Gin,1989-09-09,153,3,21,48
Set 1,Punch You in the Eye,1989-09-09,153,3,21,48
Set 1,Wilson,1989-09-09,153,9,78,48
Set 1,My Sweet One,1989-09-09,153,0,0,48
Set 1,David Bowie,1989-09-09,153,1,14,48
Set 2,Ya Mar,1989-09-09,153,1,14,48
Set 2,You Enjoy Myself,1989-09-09,153,1,14,48
Set 2,Alumni Blues,1989-09-09,153,3,21,48
Set 2,Letter to Jimmy Page,1989-09-09,153,3,21,48
Set 2,Alumni Blues,1989-09-09,153,0,0,48
Set 2,Split Open and Melt,1989-09-09,153,1,14,48
Set 2,Harry Hood,1989-09-09,153,1,14,48
Set 2,Walk Away,1989-09-09,153,4,23,48
Set 2,Possum,1989-09-09,153,1,14,48
Set 1,The Oh Kee Pa Ceremony,1989-09-14,154,0,5,48
Set 1,Suzy Greenberg,1989-09-14,154,1,5,48
Set 1,You Enjoy Myself,1989-09-14,154,1,5,48
Set 1,Foam,1989-09-14,154,2,5,48
Set 1,Colonel Forbin's Ascent,1989-09-14,154,2,19,48
Set 1,Fly Famous Mockingbird,1989-09-14,154,2,19,48
Set 1,La Grange,1989-09-14,154,2,19,48
Set 1,Fee,1989-09-14,154,5,28,48
Set 1,David Bowie,1989-09-14,154,1,5,48
Set 2,Harry Hood,1989-09-14,154,1,5,48
Set 2,Bathtub Gin,1989-09-14,154,1,5,48
Set 2,Alumni Blues,1989-09-14,154,1,5,48
Set 2,Letter to Jimmy Page,1989-09-14,154,1,5,48
Set 2,Alumni Blues,1989-09-14,154,0,0,48
Set 1,Golgi Apparatus,1989-09-21,156,6,35,48
Set 1,Ya Mar,1989-09-21,156,3,12,48
Set 1,AC/DC Bag,1989-09-21,156,3,12,48
Set 1,My Sweet One,1989-09-21,156,3,12,48
Set 1,Fee,1989-09-21,156,2,7,48
Set 1,Alumni Blues,1989-09-21,156,2,7,48
Set 1,Letter to Jimmy Page,1989-09-21,156,2,7,48
Set 1,Alumni Blues,1989-09-21,156,0,0,48
Set 1,McGrupp and the Watchful Hosemasters,1989-09-21,156,3,12,48
Set 1,Who Do? We Do!,1989-09-21,156,112,691,48
Set 1,David Bowie,1989-09-21,156,2,7,48
Set 2,Divided Sky,1989-09-21,156,3,12,48
Set 2,The Chase,1989-09-21,156,100,549,48
Set 2,Dinner and a Movie,1989-09-21,156,4,26,48
Set 2,Bundle of Joy,1989-09-21,156,69,374,48
Set 2,Possum,1989-09-21,156,3,12,48
Set 2,Bathtub Gin,1989-09-21,156,2,7,48
Set 2,You Enjoy Myself,1989-09-21,156,2,7,48
Set 2,If I Only Had a Brain,1989-09-21,156,22,131,48
Set 2,Run Like an Antelope,1989-09-21,156,4,26,48
Encore,Good Times Bad Times,1989-09-21,156,12,90,48
Set 1,Alumni Blues,1989-10-01,157,0,10,48
Set 1,Letter to Jimmy Page,1989-10-01,157,1,10,48
Set 1,Alumni Blues,1989-10-01,157,1,0,48
Set 1,McGrupp and the Watchful Hosemasters,1989-10-01,157,1,10,48
Set 1,Who Do? We Do!,1989-10-01,157,1,10,48
Set 1,Golgi Apparatus,1989-10-01,157,2,10,48
Set 1,Harry Hood,1989-10-01,157,3,17,48
Set 1,The Chase,1989-10-01,157,1,10,48
Set 1,Wilson,1989-10-01,157,4,22,48
Set 1,Foam,1989-10-01,157,3,17,48
Set 1,Ya Mar,1989-10-01,157,1,10,48
Set 1,The Oh Kee Pa Ceremony,1989-10-01,157,4,17,48
Set 1,Suzy Greenberg,1989-10-01,157,3,17,48
Set 1,Run Like an Antelope,1989-10-01,157,1,10,48
Set 2,AC/DC Bag,1989-10-01,157,1,10,48
Set 2,My Sweet One,1989-10-01,157,1,10,48
Set 2,Reba,1989-10-01,157,0,0,48
Set 2,Dinner and a Movie,1989-10-01,157,1,10,48
Set 2,Bundle of Joy,1989-10-01,157,1,10,48
Set 2,Possum,1989-10-01,157,1,10,48
Set 2,You Enjoy Myself,1989-10-01,157,1,10,48
Set 2,If I Only Had a Brain,1989-10-01,157,1,10,48
Set 2,Contact,1989-10-01,157,5,36,48
Set 2,Split Open and Melt,1989-10-01,157,4,22,48
Set 2,The Lizards,1989-10-01,157,5,36,48
Encore,Highway to Hell,1989-10-01,157,0,0,48
Set 1,Setlist unknown,1989-10-06,158,81,435,48
Set 2,Timber (Jerry The Mule),1989-10-06,158,55,241,48
Set 2,Mike's Song,1989-10-06,158,8,48,48
Set 2,I Am Hydrogen,1989-10-06,158,8,48,48
Set 2,Weekapaug Groove,1989-10-06,158,8,44,48
Set 2,The Sloth,1989-10-06,158,9,50,48
Set 2,Golgi Apparatus,1989-10-06,158,1,5,48
Set 2,Bold As Love,1989-10-06,158,6,41,48
Set 2,Dinner and a Movie,1989-10-06,158,1,5,48
Set 2,Happy Birthday to You,1989-10-06,158,85,451,48
Set 2,Harry Hood,1989-10-06,158,1,5,48
Set 2,Possum,1989-10-06,158,1,5,48
Set 2,Highway to Hell,1989-10-06,158,1,5,48
Set 2,Big Black Furry Creature from Mars,1989-10-06,158,41,190,48
Encore,Good Times Bad Times,1989-10-06,158,2,15,48
Set 1,Golgi Apparatus,1989-10-07,159,0,1,48
Set 1,Ya Mar,1989-10-07,159,2,6,48
Set 1,Mike's Song,1989-10-07,159,1,1,48
Set 1,I Am Hydrogen,1989-10-07,159,1,1,48
Set 1,Weekapaug Groove,1989-10-07,159,1,1,48
Set 1,Suzy Greenberg,1989-10-07,159,2,6,48
Set 1,Fee,1989-10-07,159,3,16,48
Set 1,La Grange,1989-10-07,159,5,23,48
Set 1,Makisupa Policeman,1989-10-07,159,8,45,48
Set 1,Alumni Blues,1989-10-07,159,2,6,48
Set 1,Letter to Jimmy Page,1989-10-07,159,2,6,48
Set 1,Alumni Blues,1989-10-07,159,0,0,48
Set 1,Good Times Bad Times,1989-10-07,159,1,1,48
Set 2,Dinner and a Movie,1989-10-07,159,1,1,48
Set 2,Bundle of Joy,1989-10-07,159,2,6,48
Set 2,Possum,1989-10-07,159,1,1,48
Set 2,Happy Birthday to You,1989-10-07,159,1,1,48
Set 2,The Lizards,1989-10-07,159,2,6,48
Set 2,AC/DC Bag,1989-10-07,159,2,6,48
Set 2,David Bowie,1989-10-07,159,3,16,48
Set 2,Contact,1989-10-07,159,2,6,48
Set 2,Highway to Hell,1989-10-07,159,1,1,48
Encore,You Enjoy Myself,1989-10-07,159,2,6,48
Set 1,The Oh Kee Pa Ceremony,1989-10-12,161,3,11,48
Set 1,AC/DC Bag,1989-10-12,161,2,5,48
Set 1,Colonel Forbin's Ascent,1989-10-12,161,7,28,48
Set 1,Fly Famous Mockingbird,1989-10-12,161,7,28,48
Set 1,You Enjoy Myself,1989-10-12,161,2,5,48
Set 1,Possum,1989-10-12,161,2,5,48
Set 1,Divided Sky,1989-10-12,161,1,2,48
Set 1,La Grange,1989-10-12,161,2,5,48
Set 2,Fee,1989-10-12,161,2,5,48
Set 2,Mike's Song,1989-10-12,161,1,2,48
Set 2,I Am Hydrogen,1989-10-12,161,1,2,48
Set 2,Weekapaug Groove,1989-10-12,161,1,2,48
Set 2,Esther,1989-10-12,161,20,137,48
Set 2,Walk Away,1989-10-12,161,8,33,48
Set 2,The Lizards,1989-10-12,161,1,2,48
Encore,Highway to Hell,1989-10-12,161,2,5,48
Set 1,David Bowie,1989-10-13,162,1,3,48
Set 1,Slave to the Traffic Light,1989-10-13,162,10,48,48
Set 1,The Sloth,1989-10-13,162,4,7,48
Set 1,Possum,1989-10-13,162,1,1,48
Set 2,Bike,1989-10-13,162,15,104,48
Set 2,The Man Who Stepped Into Yesterday,1989-10-13,162,10,48,48
Set 2,Avenu Malkenu,1989-10-13,162,10,48,48
Set 2,Mike's Song,1989-10-13,162,1,1,48
Set 2,I Am Hydrogen,1989-10-13,162,1,1,48
Set 2,Weekapaug Groove,1989-10-13,162,1,1,48
Set 2,AC/DC Bag,1989-10-13,162,1,1,48
Set 2,Colonel Forbin's Ascent,1989-10-13,162,1,1,48
Set 1,AC/DC Bag,1989-10-14,163,0,1,48
Set 1,Divided Sky,1989-10-14,163,2,2,48
Set 1,I Didn't Know,1989-10-14,163,15,63,48
Set 1,Golgi Apparatus,1989-10-14,163,5,7,48
Set 1,Ya Mar,1989-10-14,163,4,7,48
Set 1,Split Open and Melt,1989-10-14,163,6,13,48
Set 1,Fee,1989-10-14,163,2,2,48
Set 1,Alumni Blues,1989-10-14,163,3,4,48
Set 1,Letter to Jimmy Page,1989-10-14,163,3,4,48
Set 1,Alumni Blues,1989-10-14,163,0,0,48
Set 1,You Enjoy Myself,1989-10-14,163,2,2,48
Set 1,Makisupa Policeman,1989-10-14,163,4,7,48
Set 1,Good Times Bad Times,1989-10-14,163,4,7,48
Set 2,Anarchy,1989-10-14,163,84,441,48
