Set,Song,date,show,gap,realGap,tour
Set 2,Meatstick,2011-07-03,1424,8,19,127
Set 2,Stealing Time From the Faulty Plan,2011-07-03,1424,6,16,127
Set 2,The Star Spangled Banner,2011-07-03,1424,31,247,127
Encore,First Tube,2011-07-03,1424,5,15,127
Set 1,Kill Devil Falls,2011-08-05,1425,1,34,128
Set 1,The Wedge,2011-08-05,1425,3,35,128
Set 1,Bathtub Gin,2011-08-05,1425,3,35,128
Set 1,Nellie Kane,2011-08-05,1425,14,58,128
Set 1,"My Friend, My Friend",2011-08-05,1425,3,35,128
Set 1,Cavern,2011-08-05,1425,2,34,128
Set 1,Taste,2011-08-05,1425,15,61,128
Set 1,Roggae,2011-08-05,1425,19,66,128
Set 1,Walk Away,2011-08-05,1425,22,70,128
Set 1,Funky Bitch,2011-08-05,1425,3,35,128
Set 1,Roses Are Free,2011-08-05,1425,3,35,128
Set 1,David Bowie,2011-08-05,1425,1,33,128
Set 2,Backwards Down the Number Line,2011-08-05,1425,2,34,128
Set 2,Rock and Roll,2011-08-05,1425,7,49,128
Set 2,Meatstick,2011-08-05,1425,1,33,128
Set 2,Boogie On Reggae Woman,2011-08-05,1425,2,34,128
Set 2,Farmhouse,2011-08-05,1425,28,221,128
Set 2,Show of Life,2011-08-05,1425,3,35,128
Set 2,Julius,2011-08-05,1425,2,34,128
Set 2,Character Zero,2011-08-05,1425,3,35,128
Encore,Loving Cup,2011-08-05,1425,2,34,128
Set 1,Possum,2011-08-06,1426,4,36,128
Set 1,The Moma Dance,2011-08-06,1426,4,36,128
Set 1,Sample in a Jar,2011-08-06,1426,3,35,128
Set 1,Limb By Limb,2011-08-06,1426,14,59,128
Set 1,Ocelot,2011-08-06,1426,3,35,128
Set 1,Poor Heart,2011-08-06,1426,3,35,128
Set 1,On Your Way Down,2011-08-06,1426,12,56,128
Set 1,Wolfman's Brother,2011-08-06,1426,4,36,128
Set 1,Maze,2011-08-06,1426,10,53,128
Set 1,Wilson,2011-08-06,1426,2,34,128
Set 1,Fluffhead,2011-08-06,1426,6,48,128
Set 2,Chalk Dust Torture,2011-08-06,1426,4,36,128
Set 2,Tweezer,2011-08-06,1426,3,35,128
Set 2,Prince Caspian,2011-08-06,1426,3,35,128
Set 2,Sand,2011-08-06,1426,4,36,128
Set 2,Tweezer,2011-08-06,1426,0,0,128
Set 2,Birds of a Feather,2011-08-06,1426,3,35,128
Set 2,Waste,2011-08-06,1426,18,64,128
Set 2,Golden Age,2011-08-06,1426,3,35,128
Set 2,Reba,2011-08-06,1426,2,34,128
Set 2,Run Like an Antelope,2011-08-06,1426,3,35,128
Encore,Suzy Greenberg,2011-08-06,1426,3,35,128
Encore,Sanity,2011-08-06,1426,11,55,128
Encore,Tweezer Reprise,2011-08-06,1426,3,35,128
Set 1,Down with Disease,2011-08-08,1427,2,36,128
Set 1,Cavern,2011-08-08,1427,2,3,128
Set 1,Possum,2011-08-08,1427,2,2,128
Set 1,Cities,2011-08-08,1427,4,37,128
Set 1,Peaches en Regalia,2011-08-08,1427,5,38,128
Set 1,Kill Devil Falls,2011-08-08,1427,3,3,128
Set 1,Lawn Boy,2011-08-08,1427,4,37,128
Set 1,Tube,2011-08-08,1427,5,37,128
Set 1,Back on the Train,2011-08-08,1427,4,37,128
Set 1,Wilson,2011-08-08,1427,1,2,128
Set 1,Axilla,2011-08-08,1427,4,37,128
Set 1,Split Open and Melt,2011-08-08,1427,8,51,128
Set 1,Backwards Down the Number Line,2011-08-08,1427,2,3,128
Set 2,Carini,2011-08-08,1427,11,55,128
Set 2,Crosseyed and Painless,2011-08-08,1427,5,38,128
Set 2,Twist,2011-08-08,1427,4,37,128
Set 2,Piper,2011-08-08,1427,4,37,128
Set 2,Mike's Song,2011-08-08,1427,5,38,128
Set 2,Joy,2011-08-08,1427,5,38,128
Set 2,Weekapaug Groove,2011-08-08,1427,5,38,128
Set 2,50 Ways to Leave Your Lover,2011-08-08,1427,0,0,128
Set 2,Hold Your Head Up,2011-08-08,1427,9,52,128
Set 2,Weekapaug Groove,2011-08-08,1427,0,0,128
Set 2,Character Zero,2011-08-08,1427,2,3,128
Set 2,Quinn the Eskimo,2011-08-08,1427,5,38,128
Encore,Stealing Time From the Faulty Plan,2011-08-08,1427,3,36,128
Encore,Julius,2011-08-08,1427,2,3,128
Set 1,Party Time,2011-08-09,1428,3,37,128
Set 1,The Oh Kee Pa Ceremony,2011-08-09,1428,23,72,128
Set 1,AC/DC Bag,2011-08-09,1428,4,37,128
Set 1,Mellow Mood,2011-08-09,1428,16,62,128
Set 1,Rift,2011-08-09,1428,5,38,128
Set 1,Punch You in the Eye,2011-08-09,1428,18,65,128
Set 1,Meat,2011-08-09,1428,43,301,128
Set 1,David Bowie,2011-08-09,1428,3,4,128
Set 1,Bouncing Around the Room,2011-08-09,1428,10,53,128
Set 1,Horn,2011-08-09,1428,5,38,128
Set 1,Water in the Sky,2011-08-09,1428,11,55,128
Set 1,46 Days,2011-08-09,1428,5,38,128
Set 2,Gotta Jibboo,2011-08-09,1428,4,37,128
Set 2,Light,2011-08-09,1428,4,37,128
Set 2,Chalk Dust Torture,2011-08-09,1428,2,3,128
Set 2,Slave to the Traffic Light,2011-08-09,1428,8,51,128
Set 2,Free,2011-08-09,1428,10,53,128
Set 2,Rocket Man,2011-08-09,1428,0,0,128
Set 2,Harry Hood,2011-08-09,1428,5,38,128
Set 2,Walls of the Cave,2011-08-09,1428,8,51,128
Encore,Bug,2011-08-09,1428,6,39,128
Encore,The Squirming Coil,2011-08-09,1428,25,74,128
Set 1,Dogs Stole Things,2011-08-10,1429,176,2951,128
Set 1,Stealing Time From the Faulty Plan,2011-08-10,1429,2,2,128
Set 1,Poor Heart,2011-08-10,1429,3,4,128
Set 1,Alaska,2011-08-10,1429,9,52,128
Set 1,Halley's Comet,2011-08-10,1429,10,53,128
Set 1,It's Ice,2011-08-10,1429,6,39,128
Set 1,When the Circus Comes,2011-08-10,1429,6,39,128
Set 1,Ya Mar,2011-08-10,1429,24,73,128
Set 1,Stash,2011-08-10,1429,6,39,128
Set 1,Funky Bitch,2011-08-10,1429,4,5,128
Set 1,Instant Karma!,2011-08-10,1429,18,64,128
Set 1,Run Like an Antelope,2011-08-10,1429,3,4,128
Set 2,Down with Disease,2011-08-10,1429,3,2,128
Set 2,Runaway Jim,2011-08-10,1429,6,39,128
Set 2,Ghost,2011-08-10,1429,5,38,128
Set 2,Golden Age,2011-08-10,1429,3,4,128
Set 2,Also Sprach Zarathustra,2011-08-10,1429,6,39,128
Set 2,Sneakin' Sally Through the Alley,2011-08-10,1429,9,52,128
Set 2,Guyute,2011-08-10,1429,10,53,128
Set 2,Wading in the Velvet Sea,2011-08-10,1429,15,60,128
Set 2,You Enjoy Myself,2011-08-10,1429,11,54,128
Encore,Show of Life,2011-08-10,1429,4,5,128
Encore,Good Times Bad Times,2011-08-10,1429,10,53,128
Set 1,Kill Devil Falls,2011-08-12,1430,2,4,128
Set 1,Wilson,2011-08-12,1430,3,4,128
Set 1,Funky Bitch,2011-08-12,1430,1,2,128
Set 1,The Moma Dance,2011-08-12,1430,4,6,128
Set 1,Peaches en Regalia,2011-08-12,1430,3,4,128
Set 1,Sample in a Jar,2011-08-12,1430,4,6,128
Set 1,Possum,2011-08-12,1430,3,4,128
Set 1,Tweezer,2011-08-12,1430,4,6,128
Set 1,Mound,2011-08-12,1430,6,40,128
Set 1,Suzy Greenberg,2011-08-12,1430,4,6,128
Set 1,Axilla,2011-08-12,1430,3,4,128
Set 1,Mike's Song,2011-08-12,1430,3,4,128
Set 1,I Am Hydrogen,2011-08-12,1430,12,56,128
Set 1,Weekapaug Groove,2011-08-12,1430,3,4,128
Set 2,Rock and Roll,2011-08-12,1430,5,7,128
Set 2,Steam,2011-08-12,1430,15,61,128
Set 2,Piper,2011-08-12,1430,3,4,128
Set 2,Roses Are Free,2011-08-12,1430,5,7,128
Set 2,Julius,2011-08-12,1430,3,4,128
Set 2,Life on Mars?,2011-08-12,1430,8,42,128
Set 2,Birds of a Feather,2011-08-12,1430,4,6,128
Set 2,Fluffhead,2011-08-12,1430,4,6,128
Set 2,Backwards Down the Number Line,2011-08-12,1430,3,4,128
Set 2,Also Sprach Zarathustra,2011-08-12,1430,1,2,128
Set 2,Chalk Dust Torture,2011-08-12,1430,2,3,128
Encore,Cavern,2011-08-12,1430,3,4,128
Encore,Tweezer Reprise,2011-08-12,1430,4,6,128
Set 1,Back on the Train,2011-08-15,1431,3,7,128
Set 1,Rift,2011-08-15,1431,3,6,128
Set 1,Guelah Papyrus,2011-08-15,1431,18,66,128
Set 1,Scent of a Mule,2011-08-15,1431,13,59,128
Set 1,Jesus Just Left Chicago,2011-08-15,1431,16,64,128
Set 1,Wolfman's Brother,2011-08-15,1431,5,9,128
Set 1,Anything But Me,2011-08-15,1431,102,729,128
Set 1,Babylon Baby,2011-08-15,1431,0,0,128
Set 1,Reba,2011-08-15,1431,5,9,128
Set 1,Alumni Blues,2011-08-15,1431,38,293,128
Set 1,Letter to Jimmy Page,2011-08-15,1431,38,293,128
Set 1,Alumni Blues,2011-08-15,1431,0,0,128
Set 2,Sand,2011-08-15,1431,5,9,128
Set 2,Light,2011-08-15,1431,3,6,128
Set 2,Dirt,2011-08-15,1431,25,76,128
Set 2,Waves,2011-08-15,1431,7,43,128
Set 2,Undermind,2011-08-15,1431,10,46,128
Set 2,Steam,2011-08-15,1431,1,3,128
Set 2,Fire,2011-08-15,1431,25,76,128
Encore,Camel Walk,2011-08-15,1431,8,44,128
Encore,Guyute,2011-08-15,1431,2,5,128
Encore,The Horse,2011-08-15,1431,9,45,128
Encore,Silent in the Morning,2011-08-15,1431,9,45,128
Encore,Harry Hood,2011-08-15,1431,3,6,128
Set 1,Dinner and a Movie,2011-08-16,1432,16,63,128
Set 1,Ha Ha Ha,2011-08-16,1432,17,65,128
Set 1,Chalk Dust Torture,2011-08-16,1432,2,4,128
Set 1,Mexican Cousin,2011-08-16,1432,46,305,128
Set 1,Walls of the Cave,2011-08-16,1432,4,7,128
Set 1,Runaway Jim,2011-08-16,1432,3,6,128
Set 1,Foam,2011-08-16,1432,15,62,128
Set 1,I Didn't Know,2011-08-16,1432,55,368,128
Set 1,Ocelot,2011-08-16,1432,6,10,128
Set 1,Ginseng Sullivan,2011-08-16,1432,11,47,128
Set 1,The Wedge,2011-08-16,1432,7,11,128
Set 1,Limb By Limb,2011-08-16,1432,6,10,128
Set 1,Let It Loose,2011-08-16,1432,100,654,128
Set 2,Down with Disease,2011-08-16,1432,3,6,128
Set 2,Twist,2011-08-16,1432,5,8,128
Set 2,Backwards Down the Number Line,2011-08-16,1432,2,4,128
Set 2,Theme From the Bottom,2011-08-16,1432,20,69,128
Set 2,Golden Age,2011-08-16,1432,3,6,128
Set 2,A Day in the Life,2011-08-16,1432,9,45,128
Set 2,You Enjoy Myself,2011-08-16,1432,3,6,128
Encore,Heavy Things,2011-08-16,1432,9,45,128
Encore,Slave to the Traffic Light,2011-08-16,1432,4,7,128
Encore,Rocky Top,2011-08-16,1432,20,67,128
Set 1,Colonel Forbin's Ascent,2011-08-17,1433,8,45,128
Set 1,Fly Famous Mockingbird,2011-08-17,1433,9,45,128
Set 1,Gumbo,2011-08-17,1433,18,66,128
Set 1,Possum,2011-08-17,1433,3,5,128
Set 1,Weigh,2011-08-17,1433,33,229,128
Set 1,Divided Sky,2011-08-17,1433,10,46,128
Set 1,Alaska,2011-08-17,1433,4,7,128
Set 1,Bathtub Gin,2011-08-17,1433,8,12,128
Set 1,Maze,2011-08-17,1433,7,11,128
Set 1,Cavern,2011-08-17,1433,3,5,128
Set 1,First Tube,2011-08-17,1433,9,45,128
Set 2,Crosseyed and Painless,2011-08-17,1433,6,9,128
Set 2,No Quarter,2011-08-17,1433,9,45,128
Set 2,Timber (Jerry The Mule),2011-08-17,1433,10,46,128
Set 2,Tweezer,2011-08-17,1433,3,5,128
Set 2,Prince Caspian,2011-08-17,1433,7,11,128
Set 2,Piper,2011-08-17,1433,3,5,128
Set 2,Ghost,2011-08-17,1433,4,7,128
Set 2,Makisupa Policeman,2011-08-17,1433,18,66,128
Set 2,Sleep,2011-08-17,1433,110,740,128
Set 2,Buffalo Bill,2011-08-17,1433,21,70,128
Set 2,Golgi Apparatus,2011-08-17,1433,10,46,128
Set 2,Character Zero,2011-08-17,1433,6,9,128
Set 2,Run Like an Antelope,2011-08-17,1433,4,7,128
Encore,Funky Bitch,2011-08-17,1433,3,5,128
Encore,Show of Life,2011-08-17,1433,4,7,128
Encore,Tweezer Reprise,2011-08-17,1433,3,5,128
Set 1,Sample in a Jar,2011-09-02,1434,3,21,129
Set 1,Sparkle,2011-09-02,1434,43,314,129
Set 1,The Sloth,2011-09-02,1434,21,84,129
Set 1,Sweet Virginia,2011-09-02,1434,88,636,129
Set 1,Susskind Hotel,2011-09-02,1434,11,62,129
Set 1,Strange Design,2011-09-02,1434,51,327,129
Set 1,Stash,2011-09-02,1434,5,23,129
Set 1,Sneakin' Sally Through the Alley,2011-09-02,1434,5,23,129
Set 1,Sparks,2011-09-02,1434,492,5390,129
Set 1,Scent of a Mule,2011-09-02,1434,3,18,129
Set 1,Stealing Time From the Faulty Plan,2011-09-02,1434,5,23,129
Set 1,Shine a Light,2011-09-02,1434,36,248,129
Set 1,Split Open and Melt,2011-09-02,1434,7,25,129
Set 1,The Squirming Coil,2011-09-02,1434,6,24,129
Set 2,Sand,2011-09-02,1434,3,18,129
Set 2,Simple,2011-09-02,1434,12,63,129
Set 2,Steam,2011-09-02,1434,3,18,129
Set 2,Soul Shakedown Party,2011-09-02,1434,11,61,129
Set 2,Seven Below,2011-09-02,1434,27,93,129
Set 2,Suzy Greenberg,2011-09-02,1434,4,21,129
Set 2,Scents and Subtle Sounds,2011-09-02,1434,11,62,129
Set 2,Slave to the Traffic Light,2011-09-02,1434,2,17,129
Set 2,Silent in the Morning,2011-09-02,1434,3,18,129
Set 2,Sanity,2011-09-02,1434,8,27,129
Set 2,Sweet Adeline,2011-09-02,1434,302,4415,129
Encore,Sabotage,2011-09-02,1434,337,4668,129
Set 1,Possum,2011-09-03,1435,1,17,129
Set 1,The Moma Dance,2011-09-03,1435,5,22,129
Set 1,The Wedge,2011-09-03,1435,3,18,129
Set 1,Ocelot,2011-09-03,1435,3,18,129
Set 1,Divided Sky,2011-09-03,1435,2,17,129
Set 1,Funky Bitch,2011-09-03,1435,2,17,129
Set 1,Axilla,2011-09-03,1435,5,22,129
Set 1,Llama,2011-09-03,1435,25,88,129
Set 1,Fast Enough for You,2011-09-03,1435,23,87,129
Set 1,Wolfman's Brother,2011-09-03,1435,4,19,129
Set 2,Down with Disease,2011-09-03,1435,3,18,129
Set 2,Tweezer,2011-09-03,1435,2,17,129
Set 2,Golden Age,2011-09-03,1435,3,18,129
Set 2,Limb By Limb,2011-09-03,1435,3,18,129
Set 2,Kill Devil Falls,2011-09-03,1435,6,22,129
Set 2,Also Sprach Zarathustra,2011-09-03,1435,5,22,129
Set 2,Light,2011-09-03,1435,4,19,129
Set 2,Julius,2011-09-03,1435,5,22,129
Set 2,Cavern,2011-09-03,1435,2,17,129
Set 2,Run Like an Antelope,2011-09-03,1435,2,17,129
Encore,Sleeping Monkey,2011-09-03,1435,12,63,129
Encore,Tweezer Reprise,2011-09-03,1435,2,17,129
Set 1,Maze,2011-09-04,1436,2,18,129
Set 1,Back on the Train,2011-09-04,1436,6,20,129
Set 1,Rift,2011-09-04,1436,5,20,129
Set 1,Bathtub Gin,2011-09-04,1436,3,18,129
Set 1,The Way It Goes,2011-09-04,1436,0,0,129
Set 1,Halfway to the Moon,2011-09-04,1436,21,84,129
Set 1,Gumbo,2011-09-04,1436,3,18,129
Set 1,Halley's Comet,2011-09-04,1436,7,25,129
Set 1,Tube,2011-09-04,1436,9,27,129
Set 1,Timber (Jerry The Mule),2011-09-04,1436,3,18,129
Set 1,Roses Are Free,2011-09-04,1436,6,23,129
Set 1,Chalk Dust Torture,2011-09-04,1436,4,19,129
Set 2,Rock and Roll,2011-09-04,1436,6,23,129
Set 2,Come Together,2011-09-04,1436,328,4455,129
Set 2,Twist,2011-09-04,1436,4,19,129
Set 2,Piper,2011-09-04,1436,3,18,129
Set 2,Harry Hood,2011-09-04,1436,5,20,129
Set 2,Roggae,2011-09-04,1436,11,30,129
Set 2,Ghost,2011-09-04,1436,3,18,129
Set 2,Guy Forget,2011-09-04,1436,211,3990,129
Set 2,Ghost,2011-09-04,1436,0,0,129
Set 2,Walls of the Cave,2011-09-04,1436,4,19,129
Encore,Backwards Down the Number Line,2011-09-04,1436,4,19,129
Set 1,Chalk Dust Torture,2011-09-14,1437,0,10,129
Set 1,The Moma Dance,2011-09-14,1437,2,11,129
Set 1,NICU,2011-09-14,1437,15,75,129
Set 1,Funky Bitch,2011-09-14,1437,2,11,129
Set 1,Sample in a Jar,2011-09-14,1437,4,12,129
Set 1,Cavern,2011-09-14,1437,2,11,129
Set 1,Bathtub Gin,2011-09-14,1437,1,10,129
Set 1,Alaska,2011-09-14,1437,4,28,129
Set 1,Possum,2011-09-14,1437,3,11,129
Set 1,Wolfman's Brother,2011-09-14,1437,2,11,129
Set 1,Julius,2011-09-14,1437,2,11,129
Set 2,Carini,2011-09-14,1437,10,37,129
Set 2,Down with Disease,2011-09-14,1437,2,11,129
Set 2,Slave to the Traffic Light,2011-09-14,1437,3,12,129
Set 2,Rock and Roll,2011-09-14,1437,1,10,129
Set 2,Twist,2011-09-14,1437,1,10,129
Set 2,Backwards Down the Number Line,2011-09-14,1437,1,10,129
Set 2,Theme From the Bottom,2011-09-14,1437,5,29,129
Set 2,Suzy Greenberg,2011-09-14,1437,3,12,129
Set 2,Character Zero,2011-09-14,1437,4,28,129
Encore,Loving Cup,2011-09-14,1437,12,40,129
Set 1,Free,2011-12-28,1438,9,141,130
Set 1,Glide,2011-12-28,1438,93,754,130
Set 1,Possum,2011-12-28,1438,1,105,130
Set 1,Cities,2011-12-28,1438,11,142,130
Set 1,The Ballad of Curtis Loew,2011-12-28,1438,19,193,130
Set 1,Stash,2011-12-28,1438,4,117,130
Set 1,Contact,2011-12-28,1438,61,502,130
Set 1,Sample in a Jar,2011-12-28,1438,1,105,130
Set 1,Kill Devil Falls,2011-12-28,1438,3,116,130
Set 1,Bathtub Gin,2011-12-28,1438,1,105,130
Set 2,Birds of a Feather,2011-12-28,1438,8,138,130
Set 2,Carini,2011-12-28,1438,1,105,130
Set 2,Tweezer,2011-12-28,1438,3,116,130
Set 2,"My Friend, My Friend",2011-12-28,1438,13,145,130
Set 2,Rock and Roll,2011-12-28,1438,1,105,130
Set 2,NICU,2011-12-28,1438,1,105,130
Set 2,Bouncing Around the Room,2011-12-28,1438,10,141,130
Set 2,Harry Hood,2011-12-28,1438,2,115,130
Set 2,Bug,2011-12-28,1438,10,141,130
Encore,Tube,2011-12-28,1438,2,115,130
Encore,Rocky Top,2011-12-28,1438,6,134,130
Encore,Tweezer Reprise,2011-12-28,1438,3,116,130
Set 1,The Sloth,2011-12-29,1439,4,118,130
Set 1,You Enjoy Myself,2011-12-29,1439,7,135,130
Set 1,Back on the Train,2011-12-29,1439,3,116,130
Set 1,The Moma Dance,2011-12-29,1439,2,106,130
Set 1,Funky Bitch,2011-12-29,1439,2,106,130
Set 1,Maze,2011-12-29,1439,4,116,130
Set 1,Roses Are Free,2011-12-29,1439,3,116,130
Set 1,Halley's Comet,2011-12-29,1439,3,116,130
Set 1,Run Like an Antelope,2011-12-29,1439,4,117,130
Set 2,Crosseyed and Painless,2011-12-29,1439,6,134,130
Set 2,Simple,2011-12-29,1439,5,118,130
Set 2,Lifeboy,2011-12-29,1439,90,729,130
Set 2,Guyute,2011-12-29,1439,8,136,130
Set 2,Mike's Song,2011-12-29,1439,9,139,130
Set 2,Chalk Dust Torture,2011-12-29,1439,3,106,130
Set 2,I Am Hydrogen,2011-12-29,1439,9,139,130
Set 2,Weekapaug Groove,2011-12-29,1439,9,139,130
Set 2,Show of Life,2011-12-29,1439,6,134,130
Set 2,Character Zero,2011-12-29,1439,2,106,130
Encore,Loving Cup,2011-12-29,1439,2,106,130
Set 1,Punch You in the Eye,2011-12-30,1440,11,143,130
Set 1,Prince Caspian,2011-12-30,1440,7,135,130
Set 1,Backwards Down the Number Line,2011-12-30,1440,3,107,130
Set 1,Nellie Kane,2011-12-30,1440,15,147,130
Set 1,Divided Sky,2011-12-30,1440,5,118,130
Set 1,Sand,2011-12-30,1440,6,119,130
Set 1,Vultures,2011-12-30,1440,26,202,130
Set 1,Rift,2011-12-30,1440,4,117,130
Set 1,Joy,2011-12-30,1440,13,144,130
Set 1,Quinn the Eskimo,2011-12-30,1440,13,144,130
Set 2,Wilson,2011-12-30,1440,10,140,130
Set 2,Axilla,2011-12-30,1440,5,118,130
Set 2,Piper,2011-12-30,1440,4,117,130
Set 2,Twist,2011-12-30,1440,3,107,130
Set 2,Julius,2011-12-30,1440,3,107,130
Set 2,Golgi Apparatus,2011-12-30,1440,7,135,130
Set 2,Also Sprach Zarathustra,2011-12-30,1440,5,118,130
Set 2,The Horse,2011-12-30,1440,9,137,130
Set 2,Silent in the Morning,2011-12-30,1440,6,119,130
Set 2,David Bowie,2011-12-30,1440,12,143,130
Set 2,The Squirming Coil,2011-12-30,1440,6,119,130
Encore,Boogie On Reggae Woman,2011-12-30,1440,15,147,130
Encore,Good Times Bad Times,2011-12-30,1440,11,142,130
Set 1,AC/DC Bag,2011-12-31,1441,12,144,130
Set 1,Wolfman's Brother,2011-12-31,1441,4,108,130
Set 1,Scent of a Mule,2011-12-31,1441,7,120,130
Set 1,Stealing Time From the Faulty Plan,2011-12-31,1441,7,120,130
Set 1,Lawn Boy,2011-12-31,1441,14,145,130
Set 1,Gotta Jibboo,2011-12-31,1441,13,144,130
Set 1,Farmhouse,2011-12-31,1441,16,148,130
Set 1,Pebbles and Marbles,2011-12-31,1441,30,207,130
Set 1,Ocelot,2011-12-31,1441,6,119,130
Set 1,Fluffhead,2011-12-31,1441,11,141,130
Set 2,Party Time,2011-12-31,1441,14,144,130
Set 2,Light,2011-12-31,1441,6,119,130
Set 2,Golden Age,2011-12-31,1441,6,119,130
Set 2,Theme From the Bottom,2011-12-31,1441,4,108,130
Set 2,Heavy Things,2011-12-31,1441,9,137,130
Set 2,Ghost,2011-12-31,1441,5,118,130
Set 2,Sneakin' Sally Through the Alley,2011-12-31,1441,7,120,130
Set 2,46 Days,2011-12-31,1441,13,144,130
Set 2,Suzy Greenberg,2011-12-31,1441,4,108,130
Set 3,Cavern,2011-12-31,1441,4,108,130
Set 3,Steam,2011-12-31,1441,7,120,130
Set 3,Auld Lang Syne,2011-12-31,1441,41,365,130
Set 3,Down with Disease,2011-12-31,1441,4,108,130
Set 3,The Wedge,2011-12-31,1441,6,119,130
Set 3,Alaska,2011-12-31,1441,4,108,130
Set 3,Wading in the Velvet Sea,2011-12-31,1441,12,143,130
Set 3,First Tube,2011-12-31,1441,8,136,130
Encore,Slave to the Traffic Light,2011-12-31,1441,4,108,130
Set 1,Buried Alive,2012-06-07,1442,27,361,131
Set 1,Runaway Jim,2012-06-07,1442,10,296,131
Set 1,Torn and Frayed,2012-06-07,1442,20,342,131
Set 1,Funky Bitch,2012-06-07,1442,3,161,131
Set 1,The Moma Dance,2012-06-07,1442,3,161,131
Set 1,Rift,2012-06-07,1442,2,160,131
Set 1,Nothing,2012-06-07,1442,80,714,131
Set 1,Ocelot,2012-06-07,1442,1,159,131
Set 1,Beauty of a Broken Heart,2012-06-07,1442,95,892,131
Set 1,Possum,2012-06-07,1442,4,162,131
Set 1,Rocky Top,2012-06-07,1442,4,162,131
Set 2,Carini,2012-06-07,1442,4,162,131
Set 2,Taste,2012-06-07,1442,17,307,131
Set 2,Ghost,2012-06-07,1442,1,159,131
Set 2,Boogie On Reggae Woman,2012-06-07,1442,2,160,131
Set 2,If I Could,2012-06-07,1442,106,929,131
Set 2,Quinn the Eskimo,2012-06-07,1442,2,160,131
Set 2,Harry Hood,2012-06-07,1442,4,162,131
Set 2,Cavern,2012-06-07,1442,1,159,131
Set 2,Buried Alive Reprise,2012-06-07,1442,0,0,131
Encore,Loving Cup,2012-06-07,1442,3,161,131
Set 1,Free,2012-06-08,1443,5,163,131
Set 1,Kill Devil Falls,2012-06-08,1443,5,163,131
Set 1,Roses Are Free,2012-06-08,1443,4,162,131
Set 1,Theme From the Bottom,2012-06-08,1443,2,160,131
Set 1,Axilla,2012-06-08,1443,3,161,131
Set 1,Julius,2012-06-08,1443,3,161,131
Set 1,Bouncing Around the Room,2012-06-08,1443,5,163,131
Set 1,Maze,2012-06-08,1443,4,162,131
Set 1,Bathtub Gin,2012-06-08,1443,5,163,131
Set 2,Down with Disease,2012-06-08,1443,2,160,131
Set 2,Sand,2012-06-08,1443,3,161,131
Set 2,Nellie Kane,2012-06-08,1443,3,161,131
Set 2,Mike's Song,2012-06-08,1443,4,162,131
Set 2,Makisupa Policeman,2012-06-08,1443,10,296,131
Set 2,Weekapaug Groove,2012-06-08,1443,4,162,131
Set 2,Wading in the Velvet Sea,2012-06-08,1443,2,160,131
Set 2,Also Sprach Zarathustra,2012-06-08,1443,3,161,131
Set 2,Character Zero,2012-06-08,1443,4,162,131
Encore,The Oh Kee Pa Ceremony,2012-06-08,1443,15,304,131
Encore,Suzy Greenberg,2012-06-08,1443,2,160,131
Set 1,Down with Disease,2012-06-10,1444,0,2,131
Set 1,Funky Bitch,2012-06-10,1444,2,3,131
Set 1,The Moma Dance,2012-06-10,1444,2,3,131
Set 1,Sample in a Jar,2012-06-10,1444,6,165,131
Set 1,Axilla,2012-06-10,1444,1,2,131
Set 1,The Gambler,2012-06-10,1444,0,0,131
Set 1,Possum,2012-06-10,1444,2,3,131
Set 1,Wilson,2012-06-10,1444,4,163,131
Set 1,Tweezer,2012-06-10,1444,6,165,131
Set 1,Free,2012-06-10,1444,2,2,131
Set 1,Backwards Down the Number Line,2012-06-10,1444,4,163,131
Set 1,Cavern,2012-06-10,1444,2,3,131
Set 2,Golden Age,2012-06-10,1444,3,162,131
Set 2,Also Sprach Zarathustra,2012-06-10,1444,1,2,131
Set 2,Chalk Dust Torture,2012-06-10,1444,5,164,131
Set 2,Carini,2012-06-10,1444,2,3,131
Set 2,Shafty,2012-06-10,1444,168,3085,131
Set 2,Rock and Roll,2012-06-10,1444,6,165,131
Set 2,Alaska,2012-06-10,1444,3,162,131
Set 2,Harry Hood,2012-06-10,1444,2,3,131
Set 2,Light,2012-06-10,1444,3,162,131
Set 2,Character Zero,2012-06-10,1444,1,2,131
Set 2,Rocky Top,2012-06-10,1444,2,3,131
Encore,Show of Life,2012-06-10,1444,5,164,131
Encore,Julius,2012-06-10,1444,1,2,131
Encore,Tweezer Reprise,2012-06-10,1444,6,165,131
Set 1,The Sloth,2012-06-15,1445,6,169,131
Set 1,My Sweet One,2012-06-15,1445,68,672,131
Set 1,46 Days,2012-06-15,1445,4,167,131
Set 1,Camel Walk,2012-06-15,1445,14,305,131
Set 1,Tube,2012-06-15,1445,7,170,131
Set 1,Cities,2012-06-15,1445,7,170,131
Set 1,It's Ice,2012-06-15,1445,16,310,131
Set 1,Ginseng Sullivan,2012-06-15,1445,13,304,131
Set 1,Stash,2012-06-15,1445,7,170,131
Set 1,Simple,2012-06-15,1445,6,169,131
Set 1,The Wedge,2012-06-15,1445,4,167,131
Set 1,Stealing Time From the Faulty Plan,2012-06-15,1445,4,167,131
Set 1,The Squirming Coil,2012-06-15,1445,5,168,131
Set 2,My Soul,2012-06-15,1445,24,351,131
Set 2,Birds of a Feather,2012-06-15,1445,7,170,131
Set 2,Back on the Train,2012-06-15,1445,6,169,131
Set 2,Heavy Things,2012-06-15,1445,4,167,131
